"n_mero_de_contrato","id_documento","proceso","nombre_archivo","tamanno_archivo","extensi_n","descripci_n","fecha_carga","entidad","nit_entidad","url_descarga_documento"
,"756952576","CO1.BDOS.10040469","ANEXO 2A.XLS","90624","xls","ANEXO 2A.XLS","2026-02-24T00:00:00.000","ALCALDIA MUNICIPIO DE ARAUCA","800102504","https://community.secop.gov.co/Public/Archive/RetrieveFile/Index?DocumentId=756952576&InCommunity=False&InPaymentGateway=False&DocUniqueIdentifier="
,"756955493","CO1.BDOS.10041501","MATRIZ2 INDICADORES FINANCIEROS Y ORGANIZACIONALES  MENOR CUANTIA.PDF","662173","pdf","MATRIZ2 INDICADORES FINANCIEROS Y ORGANIZACIONALES  MENOR CUANTIA.PDF","2026-02-24T00:00:00.000","MUNICIPIO EL DONCELLO","800095760","https://community.secop.gov.co/Public/Archive/RetrieveFile/Index?DocumentId=756955493&InCommunity=False&InPaymentGateway=False&DocUniqueIdentifier="
,"756955255","CO1.BDOS.10041191","04. INVITACIoN A PRESENTAR PROPUESTA.PDF","603602","pdf","04. INVITACIoN A PRESENTAR PROPUESTA.PDF","2026-02-24T00:00:00.000","ESE HOSPITAL LOCAL DE PIEDECUESTA","900066345","https://community.secop.gov.co/Public/Archive/RetrieveFile/Index?DocumentId=756955255&InCommunity=False&InPaymentGateway=False&DocUniqueIdentifier="
,"756954312","CO1.BDOS.10041514","CDP.PDF","374701","pdf","CDP.PDF","2026-02-24T00:00:00.000","ESE HOSPITAL MUNICIPAL ALGECIRAS","813001653","https://community.secop.gov.co/Public/Archive/RetrieveFile/Index?DocumentId=756954312&InCommunity=False&InPaymentGateway=False&DocUniqueIdentifier="
,"756957147","CO1.BDOS.10040766","6L-001-2026 - MATRIZ DE RIESGO.PDF","787526","pdf","6L-001-2026 - MATRIZ DE RIESGO.PDF","2026-02-24T00:00:00.000","ALCALDIA MUNICIPIO DE ARAUCA","800102504","https://community.secop.gov.co/Public/Archive/RetrieveFile/Index?DocumentId=756957147&InCommunity=False&InPaymentGateway=False&DocUniqueIdentifier="
,"756946480","CO1.BDOS.10041328","CONTREATO FIRMADO - MARIA PATRICIA STANFORD ARANGO.PDF","975106","pdf","CONTREATO FIRMADO - MARIA PATRICIA STANFORD ARANGO.PDF","2026-02-24T00:00:00.000","UNIVERSIDAD DE CARTAGENA","890480123","https://community.secop.gov.co/Public/Archive/RetrieveFile/Index?DocumentId=756946480&InCommunity=False&InPaymentGateway=False&DocUniqueIdentifier="
,"756943739","CO1.BDOS.10041409","HV LINEY DEL CARMEN MACEA VEGA.PDF","4159978","pdf","HV LINEY DEL CARMEN MACEA VEGA.PDF","2026-02-24T00:00:00.000","UNIVERSIDAD DE CARTAGENA","890480123","https://community.secop.gov.co/Public/Archive/RetrieveFile/Index?DocumentId=756943739&InCommunity=False&InPaymentGateway=False&DocUniqueIdentifier="
,"756926532","CO1.BDOS.10040773","A.I..PDF","161425","pdf","A.I..PDF","2026-02-24T00:00:00.000","ESE HOSPITAL MUNICIPAL ALGECIRAS","813001653","https://community.secop.gov.co/Public/Archive/RetrieveFile/Index?DocumentId=756926532&InCommunity=False&InPaymentGateway=False&DocUniqueIdentifier="
,"756948389","CO1.BDOS.10040999","CTO.PDF","6166074","pdf","CTO.PDF","2026-02-24T00:00:00.000","ESE HOSPITAL MUNICIPAL ALGECIRAS","813001653","https://community.secop.gov.co/Public/Archive/RetrieveFile/Index?DocumentId=756948389&InCommunity=False&InPaymentGateway=False&DocUniqueIdentifier="
,"756951846","CO1.BDOS.10041176","241 DOCUMENTOS.PDF","3110368","pdf","241 DOCUMENTOS.PDF","2026-02-24T00:00:00.000","EMPRESA SOCIAL DEL ESTADO HOSPITAL PROFESOR JORGE CAVELIER","832002436","https://community.secop.gov.co/Public/Archive/RetrieveFile/Index?DocumentId=756951846&InCommunity=False&InPaymentGateway=False&DocUniqueIdentifier="
,"756956362","CO1.BDOS.10041516","COTIZACIoN 3_COMPRESSED.PDF","2433647","pdf","COTIZACIoN 3_COMPRESSED.PDF","2026-02-24T00:00:00.000","INSTITUTO DE TRANSITO Y TRANSPORTE DEL DEPARTAMENTO DE ARAUCA","800114869","https://community.secop.gov.co/Public/Archive/RetrieveFile/Index?DocumentId=756956362&InCommunity=False&InPaymentGateway=False&DocUniqueIdentifier="
,"756975891","CO1.BDOS.10036610","CCE-EICP-FM-23 FORMATO9 PUNTAJE A LA INDUSTRIA NACIONAL MENOR CUANTIA V3 30-07-2024.DOCX","34488","docx","CCE-EICP-FM-23 FORMATO9 PUNTAJE A LA INDUSTRIA NACIONAL MENOR CUANTIA V3 30-07-2024.DOCX","2026-02-24T00:00:00.000","MUNICIPIO DE EL PAUJIL","800095763","https://community.secop.gov.co/Public/Archive/RetrieveFile/Index?DocumentId=756975891&InCommunity=False&InPaymentGateway=False&DocUniqueIdentifier="
,"756946859","CO1.BDOS.10040894","ANEXO 2 -MATRIZ DE RIESGO .PDF","641264","pdf","ANEXO 2 -MATRIZ DE RIESGO .PDF","2026-02-24T00:00:00.000","MUNICIPIO DE MAICAO","892120020","https://community.secop.gov.co/Public/Archive/RetrieveFile/Index?DocumentId=756946859&InCommunity=False&InPaymentGateway=False&DocUniqueIdentifier="
,"756947699","CO1.BDOS.10041426","03 ESTUDIOS PREVIOS 388-2026.PDF","1489862","pdf","03 ESTUDIOS PREVIOS 388-2026.PDF","2026-02-24T00:00:00.000","EMPRESA SOCIAL DEL ESTADO HOSPITAL ROSARIO PUMAREJO DE LOPEZ","892399994","https://community.secop.gov.co/Public/Archive/RetrieveFile/Index?DocumentId=756947699&InCommunity=False&InPaymentGateway=False&DocUniqueIdentifier="
,"756986937","CO1.BDOS.10036335","ACTA DE INICIO.PDF","26828","pdf","ACTA DE INICIO.PDF","2026-02-24T00:00:00.000","EMPRESA SOCIAL DEL ESTADO MARCO FELIPE AFANADOR DE TOCAIMA","890680033","https://community.secop.gov.co/Public/Archive/RetrieveFile/Index?DocumentId=756986937&InCommunity=False&InPaymentGateway=False&DocUniqueIdentifier="
,"756937805","CO1.BDOS.10041224","04 DOCUMENTOS CONT 378.PDF","4621419","pdf","04 DOCUMENTOS CONT 378.PDF","2026-02-24T00:00:00.000","EMPRESA SOCIAL DEL ESTADO HOSPITAL ROSARIO PUMAREJO DE LOPEZ","892399994","https://community.secop.gov.co/Public/Archive/RetrieveFile/Index?DocumentId=756937805&InCommunity=False&InPaymentGateway=False&DocUniqueIdentifier="
,"756975876","CO1.BDOS.10036610","MEMORIAL DE RESPONSABILIDAD JHONATTAN.PDF","1491419","pdf","MEMORIAL DE RESPONSABILIDAD JHONATTAN.PDF","2026-02-24T00:00:00.000","MUNICIPIO DE EL PAUJIL","800095763","https://community.secop.gov.co/Public/Archive/RetrieveFile/Index?DocumentId=756975876&InCommunity=False&InPaymentGateway=False&DocUniqueIdentifier="
,"756957146","CO1.BDOS.10040766","6L-001-2026 - INFORME TOPOGRAFICO.PDF","13704586","pdf","6L-001-2026 - INFORME TOPOGRAFICO.PDF","2026-02-24T00:00:00.000","ALCALDIA MUNICIPIO DE ARAUCA","800102504","https://community.secop.gov.co/Public/Archive/RetrieveFile/Index?DocumentId=756957146&InCommunity=False&InPaymentGateway=False&DocUniqueIdentifier="
,"756958158","CO1.BDOS.10041287","RP 610.PDF","314815","pdf","RP 610.PDF","2026-02-24T00:00:00.000","UPTC","891800330","https://community.secop.gov.co/Public/Archive/RetrieveFile/Index?DocumentId=756958158&InCommunity=False&InPaymentGateway=False&DocUniqueIdentifier="
,"756974240","CO1.BDOS.9596178","POLIZA CUMPLIMIENTO.PDF","4897869","pdf","POLIZA CUMPLIMIENTO.PDF","2026-02-24T00:00:00.000","EMPRESA PARA EL DESARROLLO URBANO, RURAL Y HABITAT DEL URABA EICE EDURHABA","901671178","https://community.secop.gov.co/Public/Archive/RetrieveFile/Index?DocumentId=756974240&InCommunity=False&InPaymentGateway=False&DocUniqueIdentifier="
,"756946477","CO1.BDOS.10041328","19. CERTIFICADO_AFILIACION_25912464_184121.PDF","56689","pdf","19. CERTIFICADO_AFILIACION_25912464_184121.PDF","2026-02-24T00:00:00.000","UNIVERSIDAD DE CARTAGENA","890480123","https://community.secop.gov.co/Public/Archive/RetrieveFile/Index?DocumentId=756946477&InCommunity=False&InPaymentGateway=False&DocUniqueIdentifier="
,"756995637","CO1.BDOS.9809706","SOLICITUD CESION CONTRATO.PDF","26404","pdf","SOLICITUD CESION CONTRATO.PDF","2026-02-24T00:00:00.000","ESE HOSPITAL SAN VICENTE DE PAUL DE PAIPA","891855209","https://community.secop.gov.co/Public/Archive/RetrieveFile/Index?DocumentId=756995637&InCommunity=False&InPaymentGateway=False&DocUniqueIdentifier="
,"756973481","CO1.BDOS.10041212","2. CERTIFICADO PLANEACION.PDF","76518","pdf","2. CERTIFICADO PLANEACION.PDF","2026-02-24T00:00:00.000","MUNICIPIO DE FLORENCIA","800095728","https://community.secop.gov.co/Public/Archive/RetrieveFile/Index?DocumentId=756973481&InCommunity=False&InPaymentGateway=False&DocUniqueIdentifier="
,"756929276","CO1.BDOS.10025241","CTTO 070 DE 2026.PDF","5028860","pdf","CTTO 070 DE 2026.PDF","2026-02-24T00:00:00.000","ESE HOSPITAL NUESTRA SEÑORA DEL CARMEN","8001383111","https://community.secop.gov.co/Public/Archive/RetrieveFile/Index?DocumentId=756929276&InCommunity=False&InPaymentGateway=False&DocUniqueIdentifier="
,"756966650","CO1.BDOS.10041603","1. FR-GJC-001 CERTIFICADO PAA 012026 CDP 111.PDF","223877","pdf","1. FR-GJC-001 CERTIFICADO PAA 012026 CDP 111.PDF","2026-02-24T00:00:00.000","EMPRESA SOCIAL DEL ESTADO CENTRO SALUD RICAURTE","900058218","https://community.secop.gov.co/Public/Archive/RetrieveFile/Index?DocumentId=756966650&InCommunity=False&InPaymentGateway=False&DocUniqueIdentifier="
,"756952088","CO1.BDOS.10041268","RP.PDF","1250736","pdf","RP.PDF","2026-02-24T00:00:00.000","ESE HOSPITAL MUNICIPAL ALGECIRAS","813001653","https://community.secop.gov.co/Public/Archive/RetrieveFile/Index?DocumentId=756952088&InCommunity=False&InPaymentGateway=False&DocUniqueIdentifier="
,"756999848","CO1.BDOS.9385716","SOLICITUDADICPRORR.PDF","122064","pdf","SOLICITUDADICPRORR.PDF","2026-02-24T00:00:00.000","UNIVERSIDAD NACIONAL DE COLOMBIA","899999063","https://community.secop.gov.co/Public/Archive/RetrieveFile/Index?DocumentId=756999848&InCommunity=False&InPaymentGateway=False&DocUniqueIdentifier="
,"756945122","CO1.BDOS.10041324","11. POLICiA NACIONAL DE COLOMBIA.PDF","299145","pdf","11. POLICiA NACIONAL DE COLOMBIA.PDF","2026-02-24T00:00:00.000","UNIVERSIDAD DE CARTAGENA","890480123","https://community.secop.gov.co/Public/Archive/RetrieveFile/Index?DocumentId=756945122&InCommunity=False&InPaymentGateway=False&DocUniqueIdentifier="
,"757000862","CO1.BDOS.9964256","ACTA DE INICO.PDF","459129","pdf","ACTA DE INICO.PDF","2026-02-24T00:00:00.000","ESE HOSPITAL MARIA AUXILIADORA","890980997","https://community.secop.gov.co/Public/Archive/RetrieveFile/Index?DocumentId=757000862&InCommunity=False&InPaymentGateway=False&DocUniqueIdentifier="
,"756954548","CO1.BDOS.10041347","RP JAIRO ROJAS RODRIGUEZ.PDF","190404","pdf","RP JAIRO ROJAS RODRIGUEZ.PDF","2026-02-24T00:00:00.000","ESEHSNT","806007343","https://community.secop.gov.co/Public/Archive/RetrieveFile/Index?DocumentId=756954548&InCommunity=False&InPaymentGateway=False&DocUniqueIdentifier="
,"756956397","CO1.BDOS.10041193","266 CONTRATO.PDF","782260","pdf","266 CONTRATO.PDF","2026-02-24T00:00:00.000","EMPRESA SOCIAL DEL ESTADO HOSPITAL PROFESOR JORGE CAVELIER","832002436","https://community.secop.gov.co/Public/Archive/RetrieveFile/Index?DocumentId=756956397&InCommunity=False&InPaymentGateway=False&DocUniqueIdentifier="
,"756954783","CO1.BDOS.10041450","CDP Nº 13.PDF","17149","pdf","CDP Nº 13.PDF","2026-02-24T00:00:00.000","E.S.E HOSPITAL LOCAL DE RIO DE ORO","8240004492","https://community.secop.gov.co/Public/Archive/RetrieveFile/Index?DocumentId=756954783&InCommunity=False&InPaymentGateway=False&DocUniqueIdentifier="
,"756935848","CO1.BDOS.10041141","07 RP CONT 350.PDF","65858","pdf","07 RP CONT 350.PDF","2026-02-24T00:00:00.000","EMPRESA SOCIAL DEL ESTADO HOSPITAL ROSARIO PUMAREJO DE LOPEZ","892399994","https://community.secop.gov.co/Public/Archive/RetrieveFile/Index?DocumentId=756935848&InCommunity=False&InPaymentGateway=False&DocUniqueIdentifier="
,"756926810","CO1.BDOS.10040871","POLIZA.PDF","613285","pdf","POLIZA.PDF","2026-02-24T00:00:00.000","INSTITUTO NACIONAL DE CANCEROLOGIA ESE","899999092","https://community.secop.gov.co/Public/Archive/RetrieveFile/Index?DocumentId=756926810&InCommunity=False&InPaymentGateway=False&DocUniqueIdentifier="
,"757005688","CO1.BDOS.10039291","CERTIFICADO DE IDONEIDAD 343.PDF","31216","pdf","CERTIFICADO DE IDONEIDAD 343.PDF","2026-02-24T00:00:00.000","EMPRESA SOCIAL DEL ESTADO HOSPITAL DE LA VEGA//","900807482","https://community.secop.gov.co/Public/Archive/RetrieveFile/Index?DocumentId=757005688&InCommunity=False&InPaymentGateway=False&DocUniqueIdentifier="
,"756957152","CO1.BDOS.10040766","6L-001-2026 - VIABILIDAD.PDF","422085","pdf","6L-001-2026 - VIABILIDAD.PDF","2026-02-24T00:00:00.000","ALCALDIA MUNICIPIO DE ARAUCA","800102504","https://community.secop.gov.co/Public/Archive/RetrieveFile/Index?DocumentId=756957152&InCommunity=False&InPaymentGateway=False&DocUniqueIdentifier="
,"756982571","CO1.BDOS.10030628","CDP 233.PDF","28990","pdf","CDP 233.PDF","2026-02-24T00:00:00.000","EMPRESA SOCIAL DEL ESTADO MARCO FELIPE AFANADOR DE TOCAIMA","890680033","https://community.secop.gov.co/Public/Archive/RetrieveFile/Index?DocumentId=756982571&InCommunity=False&InPaymentGateway=False&DocUniqueIdentifier="
,"756946481","CO1.BDOS.10041328","RETHUS-MARIA.PDF","222986","pdf","RETHUS-MARIA.PDF","2026-02-24T00:00:00.000","UNIVERSIDAD DE CARTAGENA","890480123","https://community.secop.gov.co/Public/Archive/RetrieveFile/Index?DocumentId=756946481&InCommunity=False&InPaymentGateway=False&DocUniqueIdentifier="
,"756953189","CO1.BDOS.10041511","NOT SUPERVISOR.PDF","1330944","pdf","NOT SUPERVISOR.PDF","2026-02-24T00:00:00.000","ESE HOSPITAL MUNICIPAL ALGECIRAS","813001653","https://community.secop.gov.co/Public/Archive/RetrieveFile/Index?DocumentId=756953189&InCommunity=False&InPaymentGateway=False&DocUniqueIdentifier="
,"756987706","CO1.BDOS.10040062","ACUERDO 003 POR MEDIO DEL CUAL SE AUTORIZA AL ALCALDE PARA EMPRESTITO.PDF","14631557","pdf","ACUERDO 003 POR MEDIO DEL CUAL SE AUTORIZA AL ALCALDE PARA EMPRESTITO.PDF","2026-02-24T00:00:00.000","MUNICIPIO DE ACEVEDO","891180069","https://community.secop.gov.co/Public/Archive/RetrieveFile/Index?DocumentId=756987706&InCommunity=False&InPaymentGateway=False&DocUniqueIdentifier="
,"756949956","CO1.BDOS.10041170","15. DECLARACIoN DE INHABILIDADES.PDF","336424","pdf","15. DECLARACIoN DE INHABILIDADES.PDF","2026-02-24T00:00:00.000","UNIVERSIDAD DE CARTAGENA","890480123","https://community.secop.gov.co/Public/Archive/RetrieveFile/Index?DocumentId=756949956&InCommunity=False&InPaymentGateway=False&DocUniqueIdentifier="
,"756929193","CO1.BDOS.10022783","4. CEDULA MARIA MARTES ORTEGA..PDF","151307","pdf","4. CEDULA MARIA MARTES ORTEGA..PDF","2026-02-24T00:00:00.000","UNIVERSIDAD DE CARTAGENA","890480123","https://community.secop.gov.co/Public/Archive/RetrieveFile/Index?DocumentId=756929193&InCommunity=False&InPaymentGateway=False&DocUniqueIdentifier="
,"756995749","CO1.BDOS.10002513","10. DOCUMENTOS DEL CONTRATISTA.PDF","13023102","pdf","10. DOCUMENTOS DEL CONTRATISTA.PDF","2026-02-24T00:00:00.000","EMPRESAS PUBLICAS DE ZIPAQUIRa E.P.Z ESP","800005900","https://community.secop.gov.co/Public/Archive/RetrieveFile/Index?DocumentId=756995749&InCommunity=False&InPaymentGateway=False&DocUniqueIdentifier="
,"756965164","CO1.BDOS.10041364","38. PROPUESTA ECONOMICA TRANSPORTE.PDF","185813","pdf","38. PROPUESTA ECONOMICA TRANSPORTE.PDF","2026-02-24T00:00:00.000","EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD SANTA SOFIA","820003284","https://community.secop.gov.co/Public/Archive/RetrieveFile/Index?DocumentId=756965164&InCommunity=False&InPaymentGateway=False&DocUniqueIdentifier="
,"756982826","CO1.BDOS.9937347","17.1 RESPUESTAS A OBSERVACIONES OFERTAS (2).PDF","795355","pdf","17.1 RESPUESTAS A OBSERVACIONES OFERTAS (2).PDF","2026-02-24T00:00:00.000","AGENCIA LOGiSTICA DE GESTIoN INMOBILIARIA Y DE SERVICIOS DE CUNDINAMARCA","830021022","https://community.secop.gov.co/Public/Archive/RetrieveFile/Index?DocumentId=756982826&InCommunity=False&InPaymentGateway=False&DocUniqueIdentifier="
,"756943745","CO1.BDOS.10041409","16. CONSULTA DE INHABILIDAD POR DELITOS SEXUALES CONTRA MENORES.PDF","165291","pdf","16. CONSULTA DE INHABILIDAD POR DELITOS SEXUALES CONTRA MENORES.PDF","2026-02-24T00:00:00.000","UNIVERSIDAD DE CARTAGENA","890480123","https://community.secop.gov.co/Public/Archive/RetrieveFile/Index?DocumentId=756943745&InCommunity=False&InPaymentGateway=False&DocUniqueIdentifier="
,"756965168","CO1.BDOS.10041364","38. CONTRATO.PDF","767590","pdf","38. CONTRATO.PDF","2026-02-24T00:00:00.000","EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD SANTA SOFIA","820003284","https://community.secop.gov.co/Public/Archive/RetrieveFile/Index?DocumentId=756965168&InCommunity=False&InPaymentGateway=False&DocUniqueIdentifier="
,"756963888","CO1.BDOS.10041294","487_DOCUMENTO_EQUIVALENTE_NO_EXISTENCIA_.PDF","189659","pdf","487_DOCUMENTO_EQUIVALENTE_NO_EXISTENCIA_.PDF","2026-02-24T00:00:00.000","UNIVERSIDAD INDUSTRIAL DE SANTANDER","890201213","https://community.secop.gov.co/Public/Archive/RetrieveFile/Index?DocumentId=756963888&InCommunity=False&InPaymentGateway=False&DocUniqueIdentifier="
,"756933767","CO1.BDOS.10040624","4. CERTIFICADO PAA CENTRO VIDA 2026--.PDF","176856","pdf","4. CERTIFICADO PAA CENTRO VIDA 2026--.PDF","2026-02-24T00:00:00.000","ALCALDIA MUNICIPAL DE LA VICTORIA VALLE","800100524","https://community.secop.gov.co/Public/Archive/RetrieveFile/Index?DocumentId=756933767&InCommunity=False&InPaymentGateway=False&DocUniqueIdentifier="
,"756947756","CO1.BDOS.10041425","ACTA INICIO.PDF","400538","pdf","ACTA INICIO.PDF","2026-02-24T00:00:00.000","INSTITUCION EDUCATIVA DIVINO NIÑO","828000276","https://community.secop.gov.co/Public/Archive/RetrieveFile/Index?DocumentId=756947756&InCommunity=False&InPaymentGateway=False&DocUniqueIdentifier="
,"756950197","CO1.BDOS.10041270","239 INEXISTENCIA.PDF","38405","pdf","239 INEXISTENCIA.PDF","2026-02-24T00:00:00.000","EMPRESA SOCIAL DEL ESTADO HOSPITAL PROFESOR JORGE CAVELIER","832002436","https://community.secop.gov.co/Public/Archive/RetrieveFile/Index?DocumentId=756950197&InCommunity=False&InPaymentGateway=False&DocUniqueIdentifier="
,"756937021","CO1.BDOS.10024966","385-YESSIKA YULIANA AREVALO GARZON.PDF","572734","pdf","385-YESSIKA YULIANA AREVALO GARZON.PDF","2026-02-24T00:00:00.000","E.S.E. HOSPITAL DIVINO SALVADOR DE SOPO","860023878","https://community.secop.gov.co/Public/Archive/RetrieveFile/Index?DocumentId=756937021&InCommunity=False&InPaymentGateway=False&DocUniqueIdentifier="
,"756947185","CO1.BDOS.10041154","ESTUDIO MERCADO.PDF","343257","pdf","ESTUDIO MERCADO.PDF","2026-02-24T00:00:00.000","EMPRESA SOCIAL DEL ESTADO SALUD YOPAL","844003225","https://community.secop.gov.co/Public/Archive/RetrieveFile/Index?DocumentId=756947185&InCommunity=False&InPaymentGateway=False&DocUniqueIdentifier="
,"756984233","CO1.BDOS.10031001","DESIGNACION DE SUPERVISOR.PDF","77078","pdf","DESIGNACION DE SUPERVISOR.PDF","2026-02-24T00:00:00.000","EMPRESA SOCIAL DEL ESTADO MARCO FELIPE AFANADOR DE TOCAIMA","890680033","https://community.secop.gov.co/Public/Archive/RetrieveFile/Index?DocumentId=756984233&InCommunity=False&InPaymentGateway=False&DocUniqueIdentifier="
,"756986944","CO1.BDOS.10036335","RP 319.PDF","15515","pdf","RP 319.PDF","2026-02-24T00:00:00.000","EMPRESA SOCIAL DEL ESTADO MARCO FELIPE AFANADOR DE TOCAIMA","890680033","https://community.secop.gov.co/Public/Archive/RetrieveFile/Index?DocumentId=756986944&InCommunity=False&InPaymentGateway=False&DocUniqueIdentifier="
,"756983230","CO1.BDOS.7812153","ACTA DE LIQUIDACIoN.PDF","639740","pdf","ACTA DE LIQUIDACIoN.PDF","2026-02-24T00:00:00.000","EMPRESA SOCIAL DEL ESTADO CENTRO DE REHABILITACION INTEGRAL DE BOYACA","891800982","https://community.secop.gov.co/Public/Archive/RetrieveFile/Index?DocumentId=756983230&InCommunity=False&InPaymentGateway=False&DocUniqueIdentifier="
,"756954930","CO1.BDOS.10041349","NOT SUPERVISOR.PDF","1457949","pdf","NOT SUPERVISOR.PDF","2026-02-24T00:00:00.000","ESE HOSPITAL MUNICIPAL ALGECIRAS","813001653","https://community.secop.gov.co/Public/Archive/RetrieveFile/Index?DocumentId=756954930&InCommunity=False&InPaymentGateway=False&DocUniqueIdentifier="
,"756975841","CO1.BDOS.10036610","4.DESGLOSE DEL AIU.PDF","118054","pdf","4.DESGLOSE DEL AIU.PDF","2026-02-24T00:00:00.000","MUNICIPIO DE EL PAUJIL","800095763","https://community.secop.gov.co/Public/Archive/RetrieveFile/Index?DocumentId=756975841&InCommunity=False&InPaymentGateway=False&DocUniqueIdentifier="
,"756939941","CO1.BDOS.10041304","CDP CMC-008-2026 YULISA HOYOS.PDF","308539","pdf","CDP CMC-008-2026 YULISA HOYOS.PDF","2026-02-24T00:00:00.000","E.S.E. HOSPITAL LOCAL DE MONTELIBANO","812000344","https://community.secop.gov.co/Public/Archive/RetrieveFile/Index?DocumentId=756939941&InCommunity=False&InPaymentGateway=False&DocUniqueIdentifier="
,"757007580","CO1.BDOS.7271917","9.2. CE 16885 EGRESO N°2 CTO. 004-2025.PDF","846490","pdf","9.2. CE 16885 EGRESO N°2 CTO. 004-2025.PDF","2026-02-24T00:00:00.000","HOSPITAL REGIONAL DE SOGAMOSO E.S.E","891855039","https://community.secop.gov.co/Public/Archive/RetrieveFile/Index?DocumentId=757007580&InCommunity=False&InPaymentGateway=False&DocUniqueIdentifier="
,"756980753","CO1.BDOS.8882741","ACTA LIQUIDACION.PDF","834933","pdf","ACTA LIQUIDACION.PDF","2026-02-24T00:00:00.000","ESE CENTRO DE SALUD DEL MUNICIPIO DE FIRAVITOBA","8260026764","https://community.secop.gov.co/Public/Archive/RetrieveFile/Index?DocumentId=756980753&InCommunity=False&InPaymentGateway=False&DocUniqueIdentifier="
,"756934176","CO1.BDOS.10021338","371-CDP.PDF","20576","pdf","371-CDP.PDF","2026-02-24T00:00:00.000","E.S.E. HOSPITAL DIVINO SALVADOR DE SOPO","860023878","https://community.secop.gov.co/Public/Archive/RetrieveFile/Index?DocumentId=756934176&InCommunity=False&InPaymentGateway=False&DocUniqueIdentifier="
,"756934758","CO1.BDOS.10021343","373-ESTUDIOS.PDF","953055","pdf","373-ESTUDIOS.PDF","2026-02-24T00:00:00.000","E.S.E. HOSPITAL DIVINO SALVADOR DE SOPO","860023878","https://community.secop.gov.co/Public/Archive/RetrieveFile/Index?DocumentId=756934758&InCommunity=False&InPaymentGateway=False&DocUniqueIdentifier="
,"756991275","CO1.BDOS.9807556","ESTUDIOS PREVIOS CESION.PDF","158992","pdf","ESTUDIOS PREVIOS CESION.PDF","2026-02-24T00:00:00.000","ESE HOSPITAL SAN VICENTE DE PAUL DE PAIPA","891855209","https://community.secop.gov.co/Public/Archive/RetrieveFile/Index?DocumentId=756991275&InCommunity=False&InPaymentGateway=False&DocUniqueIdentifier="
,"756938371","CO1.BDOS.10041301","NOT SUPERVISOR.PDF","1454865","pdf","NOT SUPERVISOR.PDF","2026-02-24T00:00:00.000","ESE HOSPITAL MUNICIPAL ALGECIRAS","813001653","https://community.secop.gov.co/Public/Archive/RetrieveFile/Index?DocumentId=756938371&InCommunity=False&InPaymentGateway=False&DocUniqueIdentifier="
,"756949970","CO1.BDOS.10041170","4. CDP 19 MIN SALUD (1).PDF","245508","pdf","4. CDP 19 MIN SALUD (1).PDF","2026-02-24T00:00:00.000","UNIVERSIDAD DE CARTAGENA","890480123","https://community.secop.gov.co/Public/Archive/RetrieveFile/Index?DocumentId=756949970&InCommunity=False&InPaymentGateway=False&DocUniqueIdentifier="
,"756975903","CO1.BDOS.10036610","ANEXO1 ANEXO TECNICO MENOR CUANTIA V3 BOX PAUJIL ..PDF","1376107","pdf","ANEXO1 ANEXO TECNICO MENOR CUANTIA V3 BOX PAUJIL ..PDF","2026-02-24T00:00:00.000","MUNICIPIO DE EL PAUJIL","800095763","https://community.secop.gov.co/Public/Archive/RetrieveFile/Index?DocumentId=756975903&InCommunity=False&InPaymentGateway=False&DocUniqueIdentifier="
,"757003047","CO1.BDOS.8865527","AT-0995.PDF","527912","pdf","AT-0995.PDF","2026-02-24T00:00:00.000","ATENCION SEGURIDAD SOCIAL BIENESTAR SALUD EMPRESA DEL ESTADO","800044967","https://community.secop.gov.co/Public/Archive/RetrieveFile/Index?DocumentId=757003047&InCommunity=False&InPaymentGateway=False&DocUniqueIdentifier="
,"756995644","CO1.BDOS.9809706","ACTA APROBACION POLIZA.PDF","57010","pdf","ACTA APROBACION POLIZA.PDF","2026-02-24T00:00:00.000","ESE HOSPITAL SAN VICENTE DE PAUL DE PAIPA","891855209","https://community.secop.gov.co/Public/Archive/RetrieveFile/Index?DocumentId=756995644&InCommunity=False&InPaymentGateway=False&DocUniqueIdentifier="
,"756939107","CO1.BDOS.10040893","11. POLICiA NACIONAL DE COLOMBIA.PDF","297153","pdf","11. POLICiA NACIONAL DE COLOMBIA.PDF","2026-02-24T00:00:00.000","UNIVERSIDAD DE CARTAGENA","890480123","https://community.secop.gov.co/Public/Archive/RetrieveFile/Index?DocumentId=756939107&InCommunity=False&InPaymentGateway=False&DocUniqueIdentifier="
,"756932614","CO1.BDOS.9890611","05 IDONEIDAD.PDF","150227","pdf","05 IDONEIDAD.PDF","2026-02-24T00:00:00.000","EMPRESA SOCIAL DEL ESTADO HOSPITAL ROSARIO PUMAREJO DE LOPEZ","892399994","https://community.secop.gov.co/Public/Archive/RetrieveFile/Index?DocumentId=756932614&InCommunity=False&InPaymentGateway=False&DocUniqueIdentifier="
